,Province_State,Confirmed,Deaths,Recovered,Active,ISO3,Date
31938,Kansas,321759,5189,,,USA,14.07.2021
31939,Kentucky,468680,7276,,,USA,14.07.2021
31940,Louisiana,492840,10808,,,USA,14.07.2021
31941,Maine,69325,867,,,USA,14.07.2021
31942,Maryland,463487,9769,,,USA,14.07.2021
31943,Massachusetts,711676,14526,,,USA,14.07.2021
31944,Michigan,1002488,21092,,,USA,14.07.2021
31945,Minnesota,607069,7723,,,USA,14.07.2021
31946,Mississippi,325713,7456,,,USA,14.07.2021
31947,Missouri,644423,9872,,,USA,14.07.2021
31948,Montana,114508,1683,,,USA,14.07.2021
31949,Nebraska,225600,2267,,,USA,14.07.2021
31950,Nevada,341292,5737,,,USA,14.07.2021
31951,New Hampshire,99840,1381,,,USA,14.07.2021
31952,New Jersey,1027014,26527,,,USA,14.07.2021
31953,New Mexico,206846,4362,,,USA,14.07.2021
31954,New York,2122502,53545,,,USA,14.07.2021
31955,North Carolina,1020833,13512,,,USA,14.07.2021
31956,North Dakota,110741,1567,,,USA,14.07.2021
31957,Northern Mariana Islands,183,2,,,MNP,14.07.2021
31958,Ohio,1115242,20603,,,USA,14.07.2021
31959,Oklahoma,463152,7417,,,USA,14.07.2021
31960,Oregon,211315,2803,,,USA,14.07.2021
31961,Pennsylvania,1228878,27772,,,USA,14.07.2021
31962,Puerto Rico,141100,2559,,,PRI,14.07.2021
31963,Rhode Island,152873,2732,,,USA,14.07.2021
31964,South Carolina,600607,9860,,,USA,14.07.2021
31965,South Dakota,124750,2040,,,USA,14.07.2021
31966,Tennessee,871662,12564,,,USA,14.07.2021
31967,Texas,3064179,52624,,,USA,14.07.2021
31968,Utah,421257,2406,,,USA,14.07.2021
31969,Vermont,24516,258,,,USA,14.07.2021
31970,Virgin Islands,4043,32,,,VIR,14.07.2021
31971,Virginia,683614,11467,,,USA,14.07.2021
31972,Washington,458517,6027,,,USA,14.07.2021
31973,West Virginia,164763,2916,,,USA,14.07.2021
31974,Wisconsin,679389,8196,,,USA,14.07.2021
31975,Wyoming,63331,760,,,USA,14.07.2021
31976,Alabama,1387729,19821,,,USA,14.07.2022
31977,Alaska,278318,1309,,,USA,14.07.2022
31978,American Samoa,6505,31,,,ASM,14.07.2022
31979,Arizona,2161045,30632,,,USA,14.07.2022
31980,Arkansas,883331,11624,,,USA,14.07.2022
31981,California,10412919,92720,,,USA,14.07.2022
31982,Colorado,1578576,13003,,,USA,14.07.2022
31983,Connecticut,840892,11085,,,USA,14.07.2022
31984,Delaware,288583,3001,,,USA,14.07.2022
31985,Diamond Princess,49,0,,,USA,14.07.2022
31986,District of Columbia,159494,1354,,,USA,14.07.2022
31987,Florida,6628345,76490,,,USA,14.07.2022
31988,Georgia,2694160,38821,,,USA,14.07.2022
31989,Grand Princess,103,3,,,USA,14.07.2022
31990,Guam,53459,374,,,GUM,14.07.2022
31991,Hawaii,317540,1535,,,USA,14.07.2022
31992,Idaho,470457,4994,,,USA,14.07.2022
31993,Illinois,3491407,38721,,,USA,14.07.2022
31994,Indiana,1794605,23982,,,USA,14.07.2022
31995,Iowa,805836,9718,,,USA,14.07.2022
31996,Kansas,819913,8957,,,USA,14.07.2022
31997,Kentucky,1424714,16267,,,USA,14.07.2022
31998,Louisiana,1342740,17472,,,USA,14.07.2022
31999,Maine,272605,2464,,,USA,14.07.2022
32000,Maryland,1154979,14867,,,USA,14.07.2022
32001,Massachusetts,1944319,21068,,,USA,14.07.2022
32002,Michigan,2636214,37142,,,USA,14.07.2022
32003,Minnesota,1571008,13205,,,USA,14.07.2022
32004,Mississippi,854450,12563,,,USA,14.07.2022
32005,Missouri,1532882,21001,,,USA,14.07.2022
32006,Montana,289345,3450,,,USA,14.07.2022
32007,Nebraska,507506,4357,,,USA,14.07.2022
32008,Nevada,789815,11141,,,USA,14.07.2022
32009,New Hampshire,335149,2609,,,USA,14.07.2022
32010,New Jersey,2535067,34145,,,USA,14.07.2022
32011,New Mexico,575862,8035,,,USA,14.07.2022
32012,New York,5705640,69912,,,USA,14.07.2022
32013,North Carolina,2919068,25395,,,USA,14.07.2022
32014,North Dakota,253637,2299,,,USA,14.07.2022
32015,Northern Mariana Islands,12193,35,,,MNP,14.07.2022
32016,Ohio,2891756,39163,,,USA,14.07.2022
32017,Oklahoma,1096910,16189,,,USA,14.07.2022
32018,Oregon,831170,7897,,,USA,14.07.2022
32019,Pennsylvania,3038076,45949,,,USA,14.07.2022
32020,Puerto Rico,809583,4663,,,PRI,14.07.2022
32021,Rhode Island,406321,3621,,,USA,14.07.2022
32022,South Carolina,1573585,18055,,,USA,14.07.2022
32023,South Dakota,247274,2945,,,USA,14.07.2022
32024,Tennessee,2161724,26843,,,USA,14.07.2022
32025,Texas,7334580,88728,,,USA,14.07.2022
32026,Utah,997556,4869,,,USA,14.07.2022
32027,Vermont,136695,688,,,USA,14.07.2022
32028,Virgin Islands,21287,120,,,VIR,14.07.2022
32029,Virginia,1908742,20786,,,USA,14.07.2022
32030,Washington,1695909,13404,,,USA,14.07.2022
32031,West Virginia,542092,7099,,,USA,14.07.2022
32032,Wisconsin,1748361,14850,,,USA,14.07.2022
32033,Wyoming,167386,1845,,,USA,14.07.2022
32034,Alabama,60194,1211,29736.0,29247.0,USA,15.07.2020
32035,Alaska,1665,17,669.0,979.0,USA,15.07.2020
32036,American Samoa,0,0,,,ASM,15.07.2020
32037,Arizona,131354,2434,16155.0,112765.0,USA,15.07.2020
32038,Arkansas,30297,335,23523.0,6439.0,USA,15.07.2020
32039,California,363222,7300,,,USA,15.07.2020
32040,Colorado,44033,1800,4844.0,31567.0,USA,15.07.2020
32041,Connecticut,47636,4380,8351.0,34905.0,USA,15.07.2020
32042,Delaware,13050,581,7236.0,5233.0,USA,15.07.2020
32043,Diamond Princess,49,0,,,USA,15.07.2020
32044,District of Columbia,11026,571,1809.0,8646.0,USA,15.07.2020
32045,Florida,301810,4521,,,USA,15.07.2020
32046,Georgia,127838,3091,,,USA,15.07.2020
32047,Grand Princess,103,3,,,USA,15.07.2020
32048,Guam,313,5,213.0,95.0,GUM,15.07.2020
32049,Hawaii,1292,22,921.0,349.0,USA,15.07.2020
32050,Idaho,12449,110,3360.0,8979.0,USA,15.07.2020
32051,Illinois,157825,7427,,,USA,15.07.2020
32052,Indiana,53370,2720,39571.0,11079.0,USA,15.07.2020
32053,Iowa,36536,777,27177.0,8582.0,USA,15.07.2020
32054,Kansas,20349,304,948.0,19097.0,USA,15.07.2020
32055,Kentucky,20677,645,5475.0,14557.0,USA,15.07.2020
32056,Louisiana,84131,3461,53288.0,27382.0,USA,15.07.2020
32057,Maine,3578,114,3079.0,385.0,USA,15.07.2020
32058,Maryland,75016,3341,5238.0,66437.0,USA,15.07.2020
32059,Massachusetts,112347,8368,95390.0,8589.0,USA,15.07.2020
32060,Michigan,78913,6330,53867.0,18716.0,USA,15.07.2020
32061,Minnesota,43742,1558,38179.0,4005.0,USA,15.07.2020
32062,Mississippi,38567,1290,25932.0,11345.0,USA,15.07.2020
32063,Missouri,30995,1131,,,USA,15.07.2020
32064,Montana,2096,34,915.0,1147.0,USA,15.07.2020
32065,Nebraska,21979,291,16205.0,5483.0,USA,15.07.2020
32066,Nevada,30468,618,826.0,29024.0,USA,15.07.2020
32067,New Hampshire,6113,394,5101.0,618.0,USA,15.07.2020
32068,New Jersey,177863,15634,31400.0,130829.0,USA,15.07.2020
32069,New Mexico,15841,557,6429.0,8855.0,USA,15.07.2020
32070,New York,404006,32263,71782.0,299961.0,USA,15.07.2020
32071,North Carolina,91837,1589,67124.0,23124.0,USA,15.07.2020
32072,North Dakota,4665,88,3760.0,717.0,USA,15.07.2020
32073,Northern Mariana Islands,36,2,29.0,5.0,MNP,15.07.2020
32074,Ohio,69311,2818,47303.0,19190.0,USA,15.07.2020
32075,Oklahoma,22814,432,17366.0,5016.0,USA,15.07.2020
32076,Oregon,13081,247,3129.0,9705.0,USA,15.07.2020
32077,Pennsylvania,101599,6965,74436.0,20198.0,USA,15.07.2020
32078,Puerto Rico,10379,171,,,PRI,15.07.2020
32079,Rhode Island,17640,1005,1707.0,14928.0,USA,15.07.2020
32080,South Carolina,62245,998,23849.0,37398.0,USA,15.07.2020
32081,South Dakota,7652,111,6663.0,878.0,USA,15.07.2020
32082,Tennessee,68912,783,39857.0,28281.0,USA,15.07.2020
32083,Texas,287112,3775,149276.0,134044.0,USA,15.07.2020
32084,Utah,30891,233,18593.0,12065.0,USA,15.07.2020
32085,Vermont,1318,56,1104.0,158.0,USA,15.07.2020
32086,Virgin Islands,243,6,112.0,125.0,VIR,15.07.2020
32087,Virginia,73527,1992,9527.0,62008.0,USA,15.07.2020
32088,Washington,44299,1429,,,USA,15.07.2020
32089,West Virginia,4557,98,2999.0,1460.0,USA,15.07.2020
32090,Wisconsin,38727,827,29923.0,7977.0,USA,15.07.2020
32091,Wyoming,1985,22,1506.0,457.0,USA,15.07.2020
32092,Alabama,557578,11439,,,USA,15.07.2021
32093,Alaska,72153,381,,,USA,15.07.2021
32094,American Samoa,0,0,,,ASM,15.07.2021
32095,Arizona,904865,18083,,,USA,15.07.2021
32096,Arkansas,361238,5981,,,USA,15.07.2021
32097,California,3921213,63636,,,USA,15.07.2021
32098,Colorado,569749,6957,,,USA,15.07.2021
32099,Connecticut,350536,8282,,,USA,15.07.2021
32100,Delaware,110231,1696,,,USA,15.07.2021
32101,Diamond Princess,49,0,,,USA,15.07.2021
32102,District of Columbia,49615,1145,,,USA,15.07.2021
32103,Florida,2404895,38157,,,USA,15.07.2021
32104,Georgia,1144890,21546,,,USA,15.07.2021
32105,Grand Princess,103,3,,,USA,15.07.2021
32106,Guam,8473,142,,,GUM,15.07.2021
32107,Hawaii,38819,522,,,USA,15.07.2021
32108,Idaho,196695,2169,,,USA,15.07.2021
32109,Illinois,1399273,25810,,,USA,15.07.2021
32110,Indiana,759618,13939,,,USA,15.07.2021
32111,Iowa,375278,6158,,,USA,15.07.2021
32112,Kansas,322853,5197,,,USA,15.07.2021
32113,Kentucky,469214,7281,,,USA,15.07.2021
32114,Louisiana,494340,10821,,,USA,15.07.2021
32115,Maine,69374,877,,,USA,15.07.2021
32116,Maryland,463665,9773,,,USA,15.07.2021
32117,Massachusetts,711943,14551,,,USA,15.07.2021
32118,Michigan,1002488,21092,,,USA,15.07.2021
32119,Minnesota,607278,7725,,,USA,15.07.2021
32120,Mississippi,326270,7460,,,USA,15.07.2021
32121,Missouri,647237,9882,,,USA,15.07.2021
32122,Montana,114576,1686,,,USA,15.07.2021
32123,Nebraska,225711,2270,,,USA,15.07.2021
32124,Nevada,342230,5752,,,USA,15.07.2021
32125,New Hampshire,99875,1381,,,USA,15.07.2021
32126,New Jersey,1027460,26529,,,USA,15.07.2021
32127,New Mexico,207002,4372,,,USA,15.07.2021
32128,New York,2123452,53550,,,USA,15.07.2021
32129,North Carolina,1021853,13519,,,USA,15.07.2021
32130,North Dakota,110760,1567,,,USA,15.07.2021
32131,Northern Mariana Islands,183,2,,,MNP,15.07.2021
32132,Ohio,1115789,20606,,,USA,15.07.2021
32133,Oklahoma,463857,7417,,,USA,15.07.2021
32134,Oregon,211631,2810,,,USA,15.07.2021
32135,Pennsylvania,1229309,27782,,,USA,15.07.2021
32136,Puerto Rico,141284,2560,,,PRI,15.07.2021
32137,Rhode Island,152927,2736,,,USA,15.07.2021
32138,South Carolina,601232,9865,,,USA,15.07.2021
32139,South Dakota,124764,2041,,,USA,15.07.2021
32140,Tennessee,872451,12570,,,USA,15.07.2021
32141,Texas,3069050,52660,,,USA,15.07.2021
32142,Utah,421950,2410,,,USA,15.07.2021
32143,Vermont,24529,258,,,USA,15.07.2021
32144,Virgin Islands,4119,32,,,VIR,15.07.2021
32145,Virginia,684054,11471,,,USA,15.07.2021
32146,Washington,459306,6036,,,USA,15.07.2021
32147,West Virginia,164843,2917,,,USA,15.07.2021
32148,Wisconsin,679604,8198,,,USA,15.07.2021
32149,Wyoming,63455,760,,,USA,15.07.2021
32150,Alabama,1390333,19822,,,USA,15.07.2022
32151,Alaska,278318,1309,,,USA,15.07.2022
32152,American Samoa,7144,32,,,ASM,15.07.2022
32153,Arizona,2161045,30632,,,USA,15.07.2022
32154,Arkansas,884815,11629,,,USA,15.07.2022
32155,California,10427569,92820,,,USA,15.07.2022
32156,Colorado,1580305,13018,,,USA,15.07.2022
32157,Connecticut,841737,11085,,,USA,15.07.2022
32158,Delaware,289266,3008,,,USA,15.07.2022
32159,Diamond Princess,49,0,,,USA,15.07.2022
32160,District of Columbia,159729,1354,,,USA,15.07.2022
32161,Florida,6683581,76662,,,USA,15.07.2022
32162,Georgia,2694160,38821,,,USA,15.07.2022
32163,Grand Princess,103,3,,,USA,15.07.2022
32164,Guam,53601,376,,,GUM,15.07.2022
32165,Hawaii,317540,1535,,,USA,15.07.2022
32166,Idaho,471623,5001,,,USA,15.07.2022
32167,Illinois,3496014,38737,,,USA,15.07.2022
32168,Indiana,1798430,23982,,,USA,15.07.2022
32169,Iowa,805836,9718,,,USA,15.07.2022
32170,Kansas,819913,8957,,,USA,15.07.2022
32171,Kentucky,1426716,16275,,,USA,15.07.2022
32172,Louisiana,1345313,17474,,,USA,15.07.2022
32173,Maine,272905,2464,,,USA,15.07.2022
32174,Maryland,1156761,14877,,,USA,15.07.2022
32175,Massachusetts,1944319,21068,,,USA,15.07.2022
32176,Michigan,2636214,37142,,,USA,15.07.2022
32177,Minnesota,1571008,13205,,,USA,15.07.2022
32178,Mississippi,856061,12568,,,USA,15.07.2022
32179,Missouri,1545047,21019,,,USA,15.07.2022
32180,Montana,292026,3455,,,USA,15.07.2022
32181,Nebraska,508139,4363,,,USA,15.07.2022
32182,Nevada,789815,11141,,,USA,15.07.2022
32183,New Hampshire,335462,2609,,,USA,15.07.2022
32184,New Jersey,2539038,34152,,,USA,15.07.2022
32185,New Mexico,577583,8056,,,USA,15.07.2022
32186,New York,5710185,69934,,,USA,15.07.2022
32187,North Carolina,2919068,25395,,,USA,15.07.2022
32188,North Dakota,253899,2299,,,USA,15.07.2022
32189,Northern Mariana Islands,12193,35,,,MNP,15.07.2022
32190,Ohio,2891756,39179,,,USA,15.07.2022
32191,Oklahoma,1096910,16189,,,USA,15.07.2022
32192,Oregon,833340,7910,,,USA,15.07.2022
32193,Pennsylvania,3038076,45949,,,USA,15.07.2022
32194,Puerto Rico,814141,4668,,,PRI,15.07.2022
32195,Rhode Island,406668,3621,,,USA,15.07.2022
32196,South Carolina,1573585,18055,,,USA,15.07.2022
32197,South Dakota,247274,2945,,,USA,15.07.2022
32198,Tennessee,2165030,26846,,,USA,15.07.2022
32199,Texas,7348709,88730,,,USA,15.07.2022
32200,Utah,997556,4869,,,USA,15.07.2022
32201,Vermont,136695,688,,,USA,15.07.2022
32202,Virgin Islands,21326,120,,,VIR,15.07.2022
32203,Virginia,1912217,20801,,,USA,15.07.2022
32204,Washington,1695915,13404,,,USA,15.07.2022
32205,West Virginia,542887,7102,,,USA,15.07.2022
32206,Wisconsin,1750325,14855,,,USA,15.07.2022
32207,Wyoming,167386,1845,,,USA,15.07.2022
32208,Alabama,62128,1230,29736.0,31162.0,USA,16.07.2020
32209,Alaska,1728,17,688.0,1023.0,USA,16.07.2020
32210,American Samoa,0,0,,,ASM,16.07.2020
32211,Arizona,134613,2492,16684.0,115437.0,USA,16.07.2020
32212,Arkansas,31114,341,24195.0,6578.0,USA,16.07.2020
32213,California,373194,7428,,,USA,16.07.2020
32214,Colorado,44550,1807,4880.0,32101.0,USA,16.07.2020
32215,Connecticut,47750,4389,8466.0,34895.0,USA,16.07.2020
32216,Delaware,13114,581,7269.0,5264.0,USA,16.07.2020
32217,Diamond Princess,49,0,,,USA,16.07.2020
32218,District of Columbia,11076,574,1843.0,8659.0,USA,16.07.2020
32219,Florida,315775,4677,,,USA,16.07.2020
32220,Georgia,131287,3105,,,USA,16.07.2020
32221,Grand Princess,103,3,,,USA,16.07.2020
32222,Guam,314,5,214.0,95.0,GUM,16.07.2020
32223,Hawaii,1311,22,951.0,338.0,USA,16.07.2020
32224,Idaho,13134,114,3513.0,9507.0,USA,16.07.2020
32225,Illinois,159082,7452,,,USA,16.07.2020
32226,Indiana,54080,2730,40004.0,11346.0,USA,16.07.2020
32227,Iowa,37350,781,27404.0,9165.0,USA,16.07.2020
32228,Kansas,20817,305,948.0,19564.0,USA,16.07.2020
32229,Kentucky,21083,650,5500.0,14933.0,USA,16.07.2020
32230,Louisiana,86411,3485,53288.0,29638.0,USA,16.07.2020
32231,Maine,3598,114,3094.0,390.0,USA,16.07.2020
32232,Maryland,75664,3347,5286.0,67031.0,USA,16.07.2020
32233,Massachusetts,112581,8380,95390.0,8811.0,USA,16.07.2020
32234,Michigan,79839,6348,53867.0,19624.0,USA,16.07.2020
32235,Minnesota,44347,1566,38290.0,4491.0,USA,16.07.2020
32236,Mississippi,39797,1308,25932.0,12557.0,USA,16.07.2020
32237,Missouri,31831,1133,,,USA,16.07.2020
32238,Montana,2231,35,970.0,1226.0,USA,16.07.2020
32239,Nebraska,22134,299,16324.0,5511.0,USA,16.07.2020
32240,Nevada,31915,626,834.0,30455.0,USA,16.07.2020
32241,New Hampshire,6139,395,5125.0,619.0,USA,16.07.2020
32242,New Jersey,178137,15665,31400.0,131072.0,USA,16.07.2020
32243,New Mexico,16138,562,6496.0,9080.0,USA,16.07.2020
32244,New York,404775,32282,71867.0,300626.0,USA,16.07.2020
32245,North Carolina,93708,1607,67124.0,24977.0,USA,16.07.2020
32246,North Dakota,4789,89,3796.0,783.0,USA,16.07.2020
32247,Northern Mariana Islands,37,2,29.0,6.0,MNP,16.07.2020
32248,Ohio,70601,2839,48330.0,19432.0,USA,16.07.2020
32249,Oklahoma,23440,438,18095.0,4907.0,USA,16.07.2020
32250,Oregon,13509,249,3199.0,10061.0,USA,16.07.2020
32251,Pennsylvania,102429,6991,74818.0,20620.0,USA,16.07.2020
32252,Puerto Rico,10574,172,,,PRI,16.07.2020
32253,Rhode Island,17711,1006,1711.0,14994.0,USA,16.07.2020
32254,South Carolina,64083,1070,23849.0,39164.0,USA,16.07.2020
32255,South Dakota,7694,115,6737.0,842.0,USA,16.07.2020
32256,Tennessee,71858,796,41250.0,29822.0,USA,16.07.2020
32257,Texas,295389,3932,155937.0,135475.0,USA,16.07.2020
32258,Utah,31845,234,19214.0,12397.0,USA,16.07.2020
32259,Vermont,1325,56,1111.0,158.0,USA,16.07.2020
32260,Virgin Islands,249,6,120.0,123.0,VIR,16.07.2020
32261,Virginia,74431,2007,9644.0,62780.0,USA,16.07.2020
32262,Washington,45052,1435,,,USA,16.07.2020
32263,West Virginia,4657,99,3128.0,1430.0,USA,16.07.2020
32264,Wisconsin,39627,831,30555.0,8241.0,USA,16.07.2020
32265,Wyoming,2026,24,1540.0,462.0,USA,16.07.2020
32266,Alabama,558577,11442,,,USA,16.07.2021
32267,Alaska,72440,381,,,USA,16.07.2021
32268,American Samoa,0,0,,,ASM,16.07.2021
32269,Arizona,906116,18100,,,USA,16.07.2021
32270,Arkansas,362580,5992,,,USA,16.07.2021
32271,California,3924906,63640,,,USA,16.07.2021
32272,Colorado,570281,6960,,,USA,16.07.2021
32273,Connecticut,350675,8282,,,USA,16.07.2021
32274,Delaware,110270,1697,,,USA,16.07.2021
32275,Diamond Princess,49,0,,,USA,16.07.2021
32276,District of Columbia,49652,1146,,,USA,16.07.2021
32277,Florida,2450344,38388,,,USA,16.07.2021
32278,Georgia,1145976,21558,,,USA,16.07.2021
32279,Grand Princess,103,3,,,USA,16.07.2021
32280,Guam,8477,142,,,GUM,16.07.2021
32281,Hawaii,38966,523,,,USA,16.07.2021
32282,Idaho,196856,2173,,,USA,16.07.2021
32283,Illinois,1399948,25818,,,USA,16.07.2021
32284,Indiana,760163,13940,,,USA,16.07.2021
32285,Iowa,375278,6158,,,USA,16.07.2021
32286,Kansas,323905,5201,,,USA,16.07.2021
32287,Kentucky,469710,7284,,,USA,16.07.2021
32288,Louisiana,495945,10828,,,USA,16.07.2021
32289,Maine,69418,878,,,USA,16.07.2021
32290,Maryland,463848,9778,,,USA,16.07.2021
32291,Massachusetts,712272,14552,,,USA,16.07.2021
32292,Michigan,1003432,21109,,,USA,16.07.2021
32293,Minnesota,607524,7728,,,USA,16.07.2021
32294,Mississippi,326804,7465,,,USA,16.07.2021
32295,Missouri,649571,9889,,,USA,16.07.2021
32296,Montana,114663,1691,,,USA,16.07.2021
32297,Nebraska,225861,2275,,,USA,16.07.2021
32298,Nevada,343096,5758,,,USA,16.07.2021
32299,New Hampshire,99907,1381,,,USA,16.07.2021
32300,New Jersey,1027954,26531,,,USA,16.07.2021
32301,New Mexico,207189,4379,,,USA,16.07.2021
32302,New York,2124168,53551,,,USA,16.07.2021
32303,North Carolina,1022876,13523,,,USA,16.07.2021
32304,North Dakota,110785,1567,,,USA,16.07.2021
32305,Northern Mariana Islands,183,2,,,MNP,16.07.2021
32306,Ohio,1116322,20612,,,USA,16.07.2021
32307,Oklahoma,464607,7417,,,USA,16.07.2021
32308,Oregon,211998,2817,,,USA,16.07.2021
32309,Pennsylvania,1229749,27786,,,USA,16.07.2021
32310,Puerto Rico,141483,2560,,,PRI,16.07.2021
32311,Rhode Island,152971,2736,,,USA,16.07.2021
32312,South Carolina,601803,9862,,,USA,16.07.2021
32313,South Dakota,124764,2041,,,USA,16.07.2021
32314,Tennessee,873235,12572,,,USA,16.07.2021
32315,Texas,3073343,52689,,,USA,16.07.2021
32316,Utah,422619,2413,,,USA,16.07.2021
32317,Vermont,24550,258,,,USA,16.07.2021
32318,Virgin Islands,4160,32,,,VIR,16.07.2021
32319,Virginia,684499,11477,,,USA,16.07.2021
32320,Washington,460067,6042,,,USA,16.07.2021
32321,West Virginia,164933,2919,,,USA,16.07.2021
32322,Wisconsin,679826,8209,,,USA,16.07.2021
32323,Wyoming,63523,760,,,USA,16.07.2021
32324,Alabama,1390333,19822,,,USA,16.07.2022
32325,Alaska,278318,1309,,,USA,16.07.2022
32326,American Samoa,7144,32,,,ASM,16.07.2022
32327,Arizona,2161045,30632,,,USA,16.07.2022
32328,Arkansas,885987,11633,,,USA,16.07.2022
32329,California,10437690,92820,,,USA,16.07.2022
32330,Colorado,1581536,13024,,,USA,16.07.2022
32331,Connecticut,842567,11085,,,USA,16.07.2022
32332,Delaware,289266,3008,,,USA,16.07.2022
32333,Diamond Princess,49,0,,,USA,16.07.2022
32334,District of Columbia,159729,1354,,,USA,16.07.2022
32335,Florida,6683581,76662,,,USA,16.07.2022
32336,Georgia,2694160,38821,,,USA,16.07.2022
32337,Grand Princess,103,3,,,USA,16.07.2022
32338,Guam,53601,376,,,GUM,16.07.2022
32339,Hawaii,317540,1535,,,USA,16.07.2022
32340,Idaho,471623,5001,,,USA,16.07.2022
32341,Illinois,3496014,38737,,,USA,16.07.2022
32342,Indiana,1798430,24000,,,USA,16.07.2022
32343,Iowa,805836,9718,,,USA,16.07.2022
32344,Kansas,819913,8957,,,USA,16.07.2022
32345,Kentucky,1426716,16275,,,USA,16.07.2022
32346,Louisiana,1345313,17474,,,USA,16.07.2022
32347,Maine,273123,2464,,,USA,16.07.2022
32348,Maryland,1156761,14877,,,USA,16.07.2022
32349,Massachusetts,1944319,21068,,,USA,16.07.2022
32350,Michigan,2636214,37142,,,USA,16.07.2022
32351,Minnesota,1571008,13205,,,USA,16.07.2022
32352,Mississippi,856061,12568,,,USA,16.07.2022
32353,Missouri,1545047,21019,,,USA,16.07.2022
32354,Montana,292026,3455,,,USA,16.07.2022
32355,Nebraska,508139,4363,,,USA,16.07.2022
32356,Nevada,789815,11141,,,USA,16.07.2022
32357,New Hampshire,335462,2609,,,USA,16.07.2022
32358,New Jersey,2542826,34159,,,USA,16.07.2022
32359,New Mexico,577583,8056,,,USA,16.07.2022
32360,New York,5718145,69934,,,USA,16.07.2022
32361,North Carolina,2919068,25395,,,USA,16.07.2022
32362,North Dakota,253963,2299,,,USA,16.07.2022
32363,Northern Mariana Islands,12193,35,,,MNP,16.07.2022
32364,Ohio,2891756,39184,,,USA,16.07.2022
32365,Oklahoma,1096910,16189,,,USA,16.07.2022
32366,Oregon,833340,7910,,,USA,16.07.2022
32367,Pennsylvania,3038076,45949,,,USA,16.07.2022
32368,Puerto Rico,814742,4678,,,PRI,16.07.2022
32369,Rhode Island,406668,3621,,,USA,16.07.2022
32370,South Carolina,1573585,18055,,,USA,16.07.2022
32371,South Dakota,247274,2945,,,USA,16.07.2022
